,0
0,0
1,7
2,0
3,7
4,7
5,7
6,1
7,7
8,0
9,0
10,0
11,10
12,6
13,11
14,10
15,10
16,11
17,8
18,10
19,10
20,2
21,8
22,10
23,10
24,5
25,10
26,6
27,8
28,4
29,3
30,11
31,10
32,11
33,5
34,6
35,10
36,8
37,10
38,1
39,8
40,7
41,1
42,7
43,7
44,7
45,7
46,7
47,7
48,7
49,9
50,0
51,9
52,9
53,9
54,1
55,1
56,9
57,8
58,6
59,2
60,8
61,11
62,2
63,11
64,3
65,11
66,11
67,9
68,11
69,2
70,3
71,11
72,11
73,3
74,11
75,11
76,11
77,11
78,11
79,11
80,2
81,11
82,2
83,11
84,11
85,11
86,11
87,11
88,3
89,9
90,11
91,0
92,9
93,1
94,1
95,1
96,1
97,1
98,1
99,7
100,1
101,6
102,1
103,1
104,1
105,9
106,6
107,9
108,9
109,8
110,8
111,0
112,1
113,1
114,3
115,8
116,0
117,6
118,4
119,7
120,5
121,8
122,7
123,4
124,6
125,6
126,8
127,1
128,11
129,0
130,8
131,9
132,8
133,9
134,8
135,10
136,9
137,8
138,8
139,8
140,8
141,5
142,9
143,8
144,8
145,6
146,8
147,8
148,8
149,10
150,8
151,3
152,8
153,11
154,6
155,9
156,8
157,8
158,8
159,0
160,8
161,8
162,7
163,0
164,7
165,7
166,7
167,7
168,7
169,7
170,7
171,8
172,8
173,8
174,8
175,8
176,8
177,8
178,8
179,8
180,8
181,11
182,11
183,11
184,1
185,8
186,8
187,5
188,9
189,1
190,5
191,8
192,6
193,8
194,8
195,8
196,10
197,8
198,8
199,5
200,8
201,8
202,5
203,10
204,3
205,11
206,2
207,10
208,10
209,5
210,8
211,1
212,8
213,1
214,1
215,1
216,8
217,8
218,8
219,1
220,0
221,1
222,4
223,1
224,1
225,9
226,9
227,9
228,9
229,9
230,1
231,6
232,5
233,9
234,10
235,11
236,2
237,0
238,2
239,6
240,2
241,0
242,1
243,8
244,9
245,9
246,4
247,7
248,9
249,4
250,1
251,8
252,6
253,8
254,6
255,8
256,8
257,8
258,6
259,8
260,8
261,8
262,6
263,6
264,10
265,6
266,8
267,6
268,6
269,5
270,6
271,8
272,8
273,6
274,6
275,8
276,8
277,6
278,6
279,8
280,8
281,7
282,7
283,7
284,7
285,7
286,7
287,7
288,7
289,9
290,7
291,7
292,8
293,8
294,8
295,8
296,8
297,8
298,1
299,8
300,8
301,8
302,0
303,2
304,11
305,11
306,11
307,7
308,4
309,4
310,11
311,11
312,6
313,6
314,6
315,5
316,6
317,5
318,4
319,6
320,6
321,8
322,3
323,11
324,11
325,9
326,9
327,11
328,9
329,11
330,9
331,9
332,1
333,1
334,1
335,1
336,1
337,8
338,1
339,1
340,1
341,1
342,9
343,9
344,10
345,9
346,9
347,10
348,4
349,10
350,0
351,4
352,3
353,11
354,11
355,5
356,3
357,3
358,5
359,11
360,5
361,3
