,0
0,0
1,7
2,0
3,7
4,7
5,7
6,0
7,0
8,0
9,0
10,0
11,10
12,10
13,11
14,10
15,10
16,11
17,8
18,10
19,10
20,11
21,8
22,10
23,10
24,5
25,10
26,6
27,8
28,10
29,5
30,7
31,10
32,6
33,5
34,10
35,10
36,8
37,10
38,1
39,10
40,7
41,0
42,7
43,7
44,7
45,7
46,7
47,7
48,7
49,7
50,0
51,9
52,9
53,9
54,1
55,1
56,9
57,8
58,2
59,2
60,8
61,11
62,3
63,11
64,11
65,11
66,11
67,9
68,11
69,3
70,3
71,11
72,11
73,11
74,11
75,11
76,11
77,11
78,11
79,3
80,11
81,3
82,2
83,11
84,11
85,11
86,11
87,11
88,3
89,3
90,9
91,0
92,9
93,1
94,1
95,1
96,1
97,1
98,1
99,7
100,1
101,3
102,1
103,1
104,1
105,9
106,6
107,9
108,9
109,4
110,9
111,1
112,0
113,8
114,3
115,8
116,0
117,6
118,3
119,0
120,5
121,1
122,7
123,0
124,8
125,1
126,0
127,1
128,3
129,1
130,0
131,9
132,8
133,8
134,8
135,9
136,9
137,8
138,6
139,8
140,8
141,2
142,9
143,8
144,5
145,6
146,8
147,8
148,8
149,2
150,6
151,11
152,6
153,11
154,6
155,9
156,8
157,10
158,8
159,10
160,8
161,0
162,0
163,0
164,7
165,0
166,7
167,7
168,7
169,0
170,0
171,8
172,8
173,8
174,8
175,8
176,8
177,8
178,8
179,8
180,8
181,11
182,11
183,11
184,1
185,8
186,8
187,7
188,9
189,1
190,5
191,6
192,10
193,10
194,5
195,8
196,10
197,10
198,10
199,10
200,10
201,8
202,5
203,10
204,11
205,11
206,5
207,11
208,10
209,3
210,8
211,1
212,1
213,1
214,1
215,1
216,8
217,1
218,8
219,1
220,9
221,1
222,0
223,9
224,1
225,9
226,9
227,9
228,9
229,9
230,1
231,9
232,5
233,8
234,10
235,11
236,2
237,0
238,2
239,6
240,1
241,0
242,1
243,8
244,1
245,0
246,0
247,7
248,0
249,0
250,1
251,10
252,6
253,10
254,10
255,6
256,6
257,10
258,6
259,10
260,10
261,10
262,10
263,6
264,10
265,6
266,5
267,10
268,6
269,10
270,6
271,10
272,10
273,5
274,10
275,8
276,8
277,10
278,6
279,10
280,8
281,7
282,7
283,7
284,7
285,7
286,7
287,7
288,7
289,7
290,7
291,7
292,8
293,8
294,8
295,8
296,1
297,8
298,1
299,8
300,8
301,1
302,0
303,7
304,11
305,11
306,11
307,7
308,11
309,0
310,11
311,11
312,6
313,6
314,6
315,5
316,6
317,6
318,5
319,6
320,6
321,6
322,3
323,2
324,3
325,9
326,9
327,3
328,9
329,11
330,3
331,9
332,1
333,1
334,1
335,1
336,1
337,2
338,1
339,1
340,1
341,1
342,9
343,9
344,10
345,9
346,9
347,10
348,11
349,10
350,0
351,1
352,3
353,3
354,3
355,11
356,3
357,3
358,6
359,11
360,5
361,3
