,0
0,3
1,5
2,5
3,3
4,5
5,3
6,5
7,4
8,3
9,5
10,3
11,5
12,6
13,0
14,4
15,0
16,5
17,5
18,4
19,1
20,2
21,2
22,2
23,2
24,5
25,1
26,1
27,1
28,2
29,1
30,1
31,3
32,0
33,6
34,3
35,1
36,1
37,4
38,1
39,2
40,3
41,3
42,5
43,3
44,2
45,4
46,6
47,5
48,0
49,2
50,5
51,5
52,0
53,2
54,3
55,0
56,2
57,6
58,5
59,3
60,5
61,3
62,4
63,6
64,1
65,5
66,3
67,4
68,1
69,5
70,5
71,6
72,1
73,3
74,3
75,0
76,4
77,4
78,2
79,4
80,3
81,2
82,6
83,4
84,1
85,4
86,5
87,3
88,1
89,2
90,5
91,3
92,6
93,1
94,3
95,5
96,5
97,5
98,4
99,1
100,3
101,4
102,6
103,4
104,5
105,6
106,5
107,0
108,5
109,4
110,3
111,6
112,0
113,5
114,6
115,5
116,6
117,4
118,6
119,6
120,6
121,2
122,4
123,6
124,0
125,3
126,3
127,6
128,2
129,4
130,2
131,2
132,1
133,1
134,5
135,1
136,3
137,6
138,6
139,6
140,6
141,5
142,5
143,6
144,3
145,6
146,3
147,1
148,2
149,5
150,1
151,4
152,6
153,0
154,5
155,1
156,1
157,4
158,6
159,5
160,6
161,6
162,0
163,2
164,0
165,3
166,5
167,5
168,6
169,6
170,4
171,1
172,6
173,3
174,6
175,4
176,5
177,4
178,0
179,3
180,5
181,5
182,2
183,0
184,5
185,3
186,1
187,2
188,6
189,1
190,0
191,0
192,5
193,6
194,0
195,5
196,1
197,4
198,2
199,1
200,0
201,4
202,0
203,0
204,3
205,1
206,3
207,5
208,5
209,3
210,3
211,6
212,6
213,5
214,5
215,6
216,6
217,2
218,2
219,4
220,5
221,3
222,2
223,5
224,6
225,6
226,0
227,5
228,4
229,5
230,2
231,2
232,2
233,3
234,6
235,6
236,4
237,3
238,1
239,6
240,1
241,2
242,3
243,3
244,1
245,6
246,5
247,4
248,6
249,1
250,2
251,3
252,4
253,6
254,2
255,5
256,4
257,6
258,2
259,3
260,1
261,5
262,4
263,3
264,5
265,3
266,6
267,5
268,2
269,3
270,2
271,6
272,3
273,4
274,4
275,2
276,1
277,0
278,3
279,4
280,5
281,4
282,4
283,1
284,1
285,4
286,5
287,6
288,5
289,1
290,1
291,0
292,3
293,0
294,6
295,4
296,6
297,1
298,3
299,5
300,2
301,4
302,1
303,3
304,0
305,1
306,6
307,3
308,5
309,6
310,1
311,5
312,6
313,5
314,3
315,6
316,6
317,1
318,3
319,3
320,6
321,0
322,6
323,5
324,2
325,0
326,4
327,3
328,3
329,4
330,1
331,0
332,5
333,5
334,3
335,2
336,4
337,6
338,6
339,2
340,5
341,4
342,6
343,2
344,1
345,1
346,5
347,1
348,3
349,3
350,1
351,6
352,1
353,1
354,4
355,6
356,4
357,3
358,5
359,6
360,3
361,6
362,5
363,1
364,2
365,3
366,0
367,0
368,2
369,3
370,4
371,2
372,0
373,5
374,6
375,6
376,5
377,6
378,3
379,4
380,5
381,5
382,6
383,3
384,6
385,6
386,4
387,4
388,2
389,3
390,0
391,5
392,1
393,2
394,5
395,4
396,6
397,0
398,6
399,4
400,4
401,6
402,5
403,3
404,4
405,1
406,1
407,2
408,6
409,6
410,4
411,1
412,3
413,1
414,6
415,4
416,0
417,4
418,1
419,5
420,6
421,3
422,3
423,5
424,2
425,0
426,6
427,6
428,5
429,1
430,4
431,3
432,5
433,2
434,3
435,3
436,3
437,6
438,4
439,1
440,3
441,3
442,1
443,4
444,1
445,6
446,3
447,5
448,2
449,3
450,2
451,6
452,6
453,1
454,0
455,1
456,3
457,5
458,3
459,6
460,4
461,1
462,4
463,3
464,1
465,2
466,4
467,3
468,6
469,3
470,2
471,3
472,6
473,4
474,1
475,3
476,1
477,3
478,0
479,2
480,4
481,1
482,2
483,6
484,1
485,2
486,5
487,4
488,4
489,6
490,4
491,5
492,3
493,6
494,0
495,5
496,2
497,0
498,6
499,3
500,0
501,6
502,0
503,1
504,5
505,6
506,2
507,6
508,6
509,3
510,2
511,6
512,1
513,2
514,4
515,4
516,6
517,4
518,5
519,4
520,3
521,5
522,2
523,2
524,5
525,4
526,4
527,1
528,6
529,6
530,0
531,3
532,5
533,3
534,1
535,1
536,0
537,3
538,3
539,6
540,4
541,4
542,3
543,5
544,3
545,1
546,2
547,5
548,6
549,5
