,0
0,0
1,5
2,5
3,3
4,5
5,2
6,5
7,4
8,3
9,1
10,3
11,5
12,6
13,0
14,5
15,0
16,5
17,5
18,6
19,1
20,2
21,2
22,5
23,2
24,2
25,1
26,1
27,1
28,2
29,2
30,3
31,3
32,0
33,1
34,3
35,3
36,1
37,4
38,2
39,2
40,3
41,3
42,5
43,3
44,3
45,4
46,6
47,5
48,3
49,2
50,5
51,3
52,0
53,2
54,0
55,0
56,2
57,6
58,4
59,3
60,5
61,3
62,3
63,5
64,1
65,4
66,0
67,4
68,1
69,2
70,4
71,4
72,3
73,3
74,0
75,0
76,4
77,4
78,2
79,4
80,3
81,2
82,6
83,4
84,1
85,4
86,5
87,3
88,1
89,2
90,5
91,3
92,5
93,5
94,3
95,3
96,5
97,5
98,3
99,1
100,3
101,5
102,6
103,5
104,6
105,6
106,5
107,0
108,5
109,4
110,3
111,5
112,3
113,1
114,6
115,5
116,6
117,4
118,6
119,6
120,5
121,2
122,2
123,6
124,0
125,0
126,3
127,6
128,2
129,5
130,3
131,2
132,3
133,1
134,5
135,1
136,3
137,6
138,6
139,6
140,5
141,5
142,2
143,6
144,3
145,6
146,3
147,2
148,2
149,5
150,1
151,3
152,6
153,0
154,6
155,1
156,1
157,4
158,6
159,5
160,6
161,5
162,0
163,2
164,0
165,1
166,5
167,6
168,6
169,6
170,4
171,1
172,5
173,3
174,5
175,4
176,4
177,3
178,0
179,3
180,1
181,5
182,2
183,0
184,5
185,3
186,2
187,2
188,6
189,2
190,0
191,0
192,5
193,6
194,6
195,5
196,1
197,3
198,4
199,1
200,0
201,3
202,0
203,0
204,3
205,1
206,3
207,4
208,5
209,1
210,2
211,6
212,6
213,3
214,1
215,6
216,1
217,3
218,2
219,1
220,6
221,5
222,4
223,5
224,6
225,6
226,0
227,5
228,5
229,5
230,2
231,2
232,2
233,3
234,5
235,6
236,5
237,3
238,1
239,6
240,1
241,3
242,3
243,3
244,1
245,6
246,6
247,4
248,6
249,1
250,2
251,3
252,3
253,6
254,2
255,4
256,3
257,4
258,2
259,3
260,1
261,5
262,4
263,3
264,6
265,3
266,1
267,3
268,0
269,3
270,4
271,6
272,0
273,4
274,5
275,2
276,3
277,0
278,3
279,4
280,3
281,6
282,4
283,1
284,1
285,4
286,4
287,5
288,5
289,1
290,2
291,3
292,3
293,0
294,6
295,3
296,6
297,5
298,3
299,5
300,2
301,4
302,1
303,5
304,6
305,1
306,6
307,3
308,6
309,6
310,3
311,4
312,6
313,2
314,2
315,6
316,5
317,6
318,3
319,3
320,6
321,0
322,6
323,5
324,2
325,0
326,4
327,3
328,0
329,5
330,3
331,0
332,5
333,6
334,3
335,2
336,4
337,6
338,4
339,2
340,3
341,5
342,6
343,3
344,2
345,3
346,6
347,1
348,3
349,2
350,3
351,5
352,3
353,2
354,3
355,6
356,6
357,0
358,5
359,6
360,3
361,6
362,5
363,2
364,2
365,0
366,6
367,4
368,2
369,2
370,1
371,3
372,4
373,5
374,6
375,6
376,5
377,5
378,3
379,2
380,5
381,5
382,5
383,5
384,6
385,6
386,4
387,4
388,3
389,3
390,3
391,5
392,1
393,2
394,5
395,3
396,6
397,0
398,6
399,4
400,3
401,6
402,1
403,2
404,4
405,1
406,5
407,2
408,3
409,6
410,5
411,1
412,2
413,1
414,6
415,2
416,0
417,6
418,1
419,5
420,5
421,3
422,3
423,6
424,2
425,0
426,5
427,6
428,4
429,6
430,5
431,3
432,6
433,2
434,2
435,3
436,3
437,6
438,2
439,3
440,3
441,3
442,1
443,4
444,1
445,6
446,3
447,5
448,2
449,3
450,3
451,6
452,5
453,2
454,0
455,1
456,3
457,5
458,3
459,6
460,4
461,1
462,4
463,3
464,1
465,2
466,3
467,3
468,6
469,3
470,2
471,3
472,6
473,4
474,1
475,3
476,2
477,0
478,0
479,4
480,4
481,3
482,2
483,5
484,5
485,2
486,5
487,3
488,4
489,6
490,4
491,5
492,3
493,6
494,0
495,5
496,2
497,0
498,5
499,3
500,0
501,6
502,0
503,2
504,6
505,5
506,2
507,6
508,6
509,3
510,2
511,5
512,2
513,2
514,2
515,4
516,6
517,3
518,3
519,3
520,3
521,5
522,2
523,2
524,1
525,4
526,3
527,1
528,6
529,6
530,4
531,3
532,5
533,2
534,1
535,3
536,3
537,0
538,2
539,6
540,6
541,4
542,2
543,5
544,1
545,1
546,2
547,5
548,5
549,5
