,0
0,1
1,10
2,5
3,19
4,11
5,14
6,11
7,2
8,5
9,11
10,7
11,19
12,0
13,21
14,8
15,22
16,4
17,18
18,0
19,13
20,11
21,9
22,23
23,2
24,19
25,5
26,12
27,3
28,8
29,15
30,3
31,3
32,17
33,11
34,11
35,1
36,11
37,2
38,0
39,9
40,3
41,0
42,22
43,12
44,16
45,21
46,3
47,18
48,11
49,12
50,11
51,0
52,19
53,0
54,0
55,15
56,19
57,23
58,16
59,11
60,21
61,19
62,24
63,14
64,11
65,11
66,4
67,11
68,11
69,19
70,0
71,16
72,0
73,14
74,2
75,11
76,5
77,24
78,10
79,11
80,9
81,23
82,11
83,2
84,0
85,16
86,20
87,0
88,15
89,21
90,16
91,3
92,11
93,23
94,22
95,16
96,19
97,11
98,19
99,11
100,23
101,19
102,2
103,13
104,21
105,11
106,23
107,1
108,11
109,1
110,11
111,8
112,0
113,2
114,11
115,23
116,19
117,5
118,11
119,23
120,24
121,21
122,10
123,20
124,5
125,19
126,5
127,5
128,11
129,23
130,3
131,11
132,12
133,11
134,23
135,4
136,12
137,2
138,14
139,24
140,14
141,11
142,15
143,24
144,8
145,21
146,19
147,1
148,11
149,0
150,22
151,24
152,24
153,11
154,13
155,11
156,24
157,11
158,11
159,0
160,23
161,19
162,7
163,23
164,10
165,11
166,19
167,2
168,11
169,7
170,3
171,11
172,1
173,23
174,1
175,11
176,16
177,16
178,11
179,10
180,11
181,7
182,23
183,5
184,11
185,11
186,11
187,22
188,10
189,11
190,12
191,5
192,24
193,11
194,2
195,11
196,18
197,1
198,11
199,19
200,15
201,1
202,0
203,5
204,0
205,16
206,2
207,19
208,16
209,7
210,0
211,7
212,11
213,7
214,17
215,19
216,1
217,11
218,23
219,2
220,1
221,14
222,19
223,11
224,9
225,11
226,11
227,2
228,11
229,19
230,8
231,0
232,7
233,11
234,5
235,23
236,19
237,8
238,14
239,0
240,5
241,11
242,24
243,11
244,24
245,11
246,0
247,23
248,5
249,11
250,2
251,2
252,23
253,24
254,19
255,19
256,18
257,19
258,19
259,1
260,5
261,24
262,11
263,21
264,11
265,19
266,11
267,13
268,11
269,1
270,7
271,12
272,11
273,1
274,6
275,21
276,20
277,19
278,23
279,11
280,23
281,2
282,11
283,22
284,21
285,11
286,21
287,21
288,2
289,24
290,0
291,23
292,11
293,19
294,11
295,9
296,11
297,11
298,0
299,15
300,20
301,1
302,23
303,2
304,23
305,19
306,11
307,4
308,1
309,21
310,11
311,11
312,11
313,11
314,19
315,2
316,11
317,16
318,5
319,21
320,9
321,19
322,7
323,10
324,1
325,11
326,0
327,21
328,11
329,11
330,11
331,19
332,15
333,21
334,1
335,12
336,4
337,0
338,3
339,19
340,10
341,12
342,1
343,2
344,21
345,19
346,21
347,0
348,19
349,1
350,24
351,16
352,11
353,9
354,11
355,2
356,11
357,7
358,9
359,11
360,11
361,2
362,20
363,21
364,2
365,9
366,19
367,23
368,2
369,1
370,18
371,0
372,4
373,11
374,11
375,12
376,7
377,11
378,8
379,0
380,2
381,9
382,11
383,11
384,3
385,24
386,24
387,6
388,19
389,0
390,9
391,1
392,19
393,21
394,12
395,11
396,17
397,14
398,22
399,11
400,23
401,21
402,11
403,21
404,11
405,21
406,11
407,11
408,19
409,11
410,24
411,11
412,11
413,23
414,11
415,6
416,16
417,23
418,15
419,8
420,11
421,0
422,17
423,21
424,11
425,11
426,21
427,5
428,16
429,11
430,11
431,3
432,8
433,11
434,15
435,11
436,17
437,1
438,11
439,21
440,11
441,18
442,22
443,5
444,11
445,2
446,11
447,11
448,7
449,19
450,23
451,0
452,11
453,11
454,21
455,11
456,1
457,9
458,0
459,5
460,15
461,21
462,2
463,5
464,16
465,19
466,7
467,11
468,24
469,19
470,12
471,22
472,21
473,11
474,11
475,18
476,11
477,23
478,11
479,11
480,5
481,5
482,11
483,2
484,14
485,12
486,3
487,11
488,12
489,11
490,1
491,11
492,7
493,11
494,15
495,11
496,20
497,12
498,11
499,24
500,11
501,20
502,7
503,2
504,3
505,21
506,18
507,2
508,23
509,13
510,2
511,16
512,20
513,18
514,11
515,1
516,3
517,11
518,5
519,15
520,11
521,5
522,0
523,11
524,11
525,18
526,8
527,7
528,9
529,21
530,7
531,19
532,11
533,4
534,1
535,11
536,1
537,2
538,16
539,21
540,11
541,15
542,11
543,11
544,1
545,2
546,11
547,16
548,11
549,21
550,1
551,11
552,10
553,23
554,23
555,23
556,15
557,0
558,13
559,7
560,1
561,23
562,19
563,3
564,23
565,19
566,11
567,14
568,19
569,3
570,0
571,5
572,23
573,2
574,0
575,19
576,11
577,2
578,1
579,11
580,1
581,3
582,23
583,2
584,1
585,23
586,7
587,7
588,23
589,11
590,6
591,17
592,9
593,21
594,11
595,16
596,11
597,21
598,8
599,11
600,23
601,11
602,11
603,4
604,11
605,5
606,11
607,12
608,11
609,15
610,11
611,1
612,16
613,11
614,11
615,21
616,13
617,21
618,21
619,21
620,11
621,7
622,11
623,23
624,11
625,11
626,19
627,11
628,7
629,18
630,23
631,18
632,16
633,3
634,7
635,5
636,1
637,11
