,0
0,0
1,2
2,0
3,0
4,0
5,2
6,2
7,2
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,11
62,0
63,0
64,0
65,0
66,0
67,0
68,2
69,0
70,2
71,0
72,6
73,11
74,2
75,6
76,6
77,6
78,6
79,6
80,8
81,12
82,6
83,6
84,6
85,12
86,6
87,6
88,6
89,9
90,6
91,6
92,6
93,6
94,6
95,2
96,6
97,6
98,13
99,6
100,6
101,6
102,6
103,6
104,6
105,11
106,6
107,6
108,10
109,11
110,9
111,6
112,6
113,10
114,6
115,11
116,6
117,6
118,6
119,10
120,6
121,1
122,3
123,1
124,6
125,6
126,6
127,6
128,8
129,6
130,6
131,9
132,6
133,6
134,0
135,0
136,0
137,9
138,6
139,6
140,6
141,6
142,0
143,10
144,8
145,6
146,8
147,6
148,6
149,6
150,10
151,6
152,6
153,6
154,6
155,6
156,6
157,2
158,2
159,6
160,6
161,6
162,6
163,6
164,8
165,11
166,6
167,0
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,6
178,6
179,6
180,6
181,10
182,6
183,6
184,11
185,6
186,6
187,6
188,0
189,6
190,6
191,6
192,11
193,11
194,6
195,6
196,6
197,6
198,6
199,6
200,6
201,6
202,6
203,6
204,9
205,12
206,12
207,6
208,6
209,6
210,7
211,7
212,7
213,7
214,7
215,7
216,7
217,7
218,7
219,7
220,7
221,7
222,7
223,7
224,7
225,7
226,7
227,7
228,7
229,7
230,7
231,7
232,7
233,7
234,7
235,7
236,10
237,10
238,7
239,7
240,7
241,7
242,7
243,7
244,7
245,7
246,7
247,1
248,7
249,7
250,3
251,7
252,10
253,10
254,10
255,1
256,7
257,7
258,10
259,10
260,7
261,7
262,7
263,7
264,7
265,2
266,10
267,7
268,7
269,7
270,7
271,7
272,7
273,7
274,7
275,7
276,7
277,7
278,7
279,1
280,7
281,1
282,1
283,7
284,7
285,7
286,7
287,7
288,11
289,7
290,7
291,7
292,7
293,7
294,7
295,7
296,7
297,7
298,7
299,7
300,7
301,7
302,7
303,7
304,7
305,7
306,7
307,7
308,10
309,7
310,7
311,7
312,7
313,7
314,7
315,7
316,7
317,7
318,7
319,7
320,7
321,7
322,7
323,7
324,7
325,7
326,7
327,7
328,7
329,7
330,7
331,7
332,7
333,7
334,7
335,7
336,7
337,7
338,7
339,7
340,7
341,7
342,7
343,7
344,7
345,7
346,8
347,8
348,8
349,8
350,8
351,8
352,8
353,8
354,6
355,8
356,8
357,8
358,8
359,8
360,8
361,8
362,8
363,8
364,8
365,8
366,8
367,8
368,8
369,11
370,8
371,8
372,8
373,8
374,8
375,8
376,8
377,8
378,8
379,8
380,8
381,8
382,11
383,8
384,8
385,7
386,7
387,8
388,11
389,8
390,8
391,7
392,11
393,8
394,10
395,10
396,8
397,10
398,8
399,5
400,7
401,8
402,11
403,11
404,8
405,8
406,9
407,5
408,8
409,8
410,4
411,8
412,8
413,8
414,8
415,8
416,8
417,5
418,5
419,8
420,7
421,8
422,8
423,8
424,8
425,10
426,8
427,12
428,8
429,8
430,5
431,10
432,8
433,8
434,4
435,4
436,8
437,8
438,8
439,8
440,8
441,8
442,8
443,3
444,11
445,9
446,8
447,8
448,8
449,8
450,8
451,8
452,8
453,8
454,8
455,8
456,8
457,8
458,8
459,8
460,8
461,8
462,8
463,8
464,8
465,8
466,8
467,8
468,8
469,8
470,8
471,8
472,8
473,8
474,8
475,11
476,8
477,9
478,9
479,12
480,9
481,9
482,9
483,9
484,9
485,9
486,9
487,9
488,9
489,9
490,9
491,13
492,9
493,1
494,1
495,1
496,9
497,10
498,9
499,1
500,1
501,9
502,12
503,9
504,9
505,9
506,8
507,9
508,9
509,9
510,9
511,9
512,9
513,9
514,9
515,4
516,9
517,9
518,5
519,9
520,8
521,9
522,9
523,9
524,11
525,9
526,9
527,9
528,7
529,9
530,9
531,2
532,7
533,8
534,9
535,8
536,8
537,9
538,8
539,5
540,5
541,8
542,11
543,5
544,5
545,5
546,8
547,9
548,8
549,8
550,5
551,9
552,9
553,9
554,9
555,9
556,9
557,9
558,9
559,9
560,9
561,9
562,9
563,9
564,9
565,9
566,9
567,9
568,9
569,7
570,9
571,9
572,9
573,9
574,9
575,9
576,13
577,9
578,9
579,9
580,9
581,9
582,9
583,9
584,9
585,9
586,9
587,9
588,9
589,9
590,9
591,9
592,9
593,9
594,9
595,9
596,9
597,9
598,12
599,7
600,9
601,9
602,9
603,9
604,9
605,9
606,9
607,9
608,5
609,9
610,11
611,9
612,9
613,7
614,10
615,10
616,11
617,10
618,10
619,10
620,11
621,7
622,8
623,10
624,10
625,10
626,10
627,0
628,10
629,10
630,10
631,7
632,7
633,10
634,8
635,10
636,10
637,10
638,10
639,10
640,10
641,11
642,10
643,10
644,3
645,10
646,10
647,12
648,10
649,10
650,10
651,10
652,7
653,2
654,10
655,10
656,10
657,10
658,10
659,10
660,10
661,10
662,10
663,10
664,4
665,0
666,10
667,1
668,10
669,10
670,10
671,10
672,11
673,7
674,10
675,10
676,8
677,10
678,10
679,10
680,12
681,10
682,1
683,1
684,1
685,10
686,10
687,2
688,10
689,10
690,11
691,10
692,10
693,10
694,10
695,10
696,0
697,11
698,0
699,10
700,10
701,1
702,3
703,2
704,11
705,10
706,10
707,10
708,10
709,10
710,10
711,10
712,10
713,10
714,0
715,7
716,10
717,10
718,10
719,10
720,10
721,10
722,10
723,10
724,10
725,10
726,10
727,3
728,3
729,10
730,7
731,10
732,10
733,10
734,10
735,10
736,10
737,10
738,8
739,10
740,7
741,10
742,10
743,10
744,10
745,10
746,10
747,2
748,1
749,10
750,10
751,10
752,10
753,10
754,10
755,10
756,10
757,7
758,10
759,8
760,11
761,3
762,11
763,11
764,11
765,3
766,11
767,11
768,11
769,0
770,11
771,11
772,13
773,11
774,11
775,11
776,11
777,11
778,11
779,11
780,11
781,11
782,11
783,11
784,11
785,11
786,11
787,8
788,11
789,11
790,11
791,11
792,11
793,11
794,11
795,11
796,11
797,11
798,11
799,3
800,11
801,4
802,11
803,11
804,3
805,4
806,11
807,7
808,11
809,4
810,11
811,4
812,11
813,11
814,11
815,2
816,11
817,11
818,3
819,11
820,11
821,3
822,11
823,11
824,11
825,11
826,11
827,11
828,11
829,7
830,11
831,11
832,11
833,11
834,11
835,11
836,11
837,11
838,7
839,11
840,11
841,11
842,11
843,11
844,11
845,3
846,11
847,11
848,11
849,11
850,4
851,4
852,11
853,4
854,11
855,11
856,11
857,11
858,11
859,11
860,11
861,11
862,11
863,11
864,11
865,7
866,10
867,11
868,11
869,12
870,12
871,12
872,12
873,12
874,12
875,10
876,12
877,12
878,7
879,12
880,12
881,12
882,7
883,12
884,4
885,12
886,9
887,12
888,9
889,4
890,11
891,6
892,6
893,12
894,4
895,12
896,9
897,12
898,9
899,12
900,12
901,12
902,12
903,12
904,12
905,12
906,12
907,12
908,12
909,12
910,12
911,12
912,12
913,12
914,12
915,5
916,12
917,12
918,12
919,12
920,12
921,12
922,12
923,12
924,12
925,12
926,12
927,12
928,12
929,12
930,12
931,12
932,12
933,12
934,2
935,12
936,12
937,12
938,12
939,12
940,12
941,12
942,12
943,12
944,0
945,12
946,12
947,13
948,12
949,12
950,12
951,4
952,12
953,12
954,1
955,12
956,12
957,12
958,13
959,0
960,12
961,13
962,13
963,3
964,12
965,9
966,7
967,1
968,7
969,12
970,12
971,1
972,12
973,1
974,12
975,13
976,12
977,12
978,9
979,12
980,13
981,1
982,12
983,7
984,13
985,12
986,7
987,12
988,13
989,13
990,13
991,12
992,12
993,13
994,13
995,9
996,9
997,9
998,9
999,12
1000,9
1001,13
1002,12
1003,8
1004,6
1005,8
1006,12
1007,9
1008,12
1009,12
1010,12
1011,1
1012,13
1013,9
1014,12
1015,8
1016,10
1017,12
1018,0
1019,13
1020,1
1021,13
1022,7
1023,12
1024,12
1025,1
1026,13
1027,1
1028,1
1029,1
1030,1
1031,1
1032,13
1033,13
1034,13
1035,8
1036,8
1037,12
1038,13
1039,13
1040,7
1041,7
1042,13
1043,13
1044,6
1045,13
1046,12
1047,13
1048,13
1049,13
1050,1
1051,12
1052,0
1053,12
1054,12
1055,12
1056,12
1057,13
1058,1
1059,12
1060,12
1061,12
1062,12
1063,12
1064,1
1065,1
1066,12
1067,1
1068,12
1069,12
1070,5
1071,9
1072,13
1073,12
1074,13
1075,13
1076,13
1077,12
1078,12
1079,13
1080,1
1081,12
1082,13
1083,0
1084,9
1085,7
1086,8
1087,6
1088,13
1089,9
1090,13
1091,13
1092,7
1093,7
1094,13
1095,9
1096,12
1097,6
1098,3
1099,12
1100,13
1101,3
1102,13
1103,13
1104,13
1105,13
1106,13
1107,13
1108,13
1109,13
1110,13
1111,9
1112,13
1113,13
1114,13
1115,13
1116,13
1117,13
1118,13
1119,13
1120,13
1121,13
1122,13
1123,13
1124,13
1125,13
1126,13
1127,13
1128,13
1129,1
1130,13
1131,13
1132,13
1133,13
1134,9
1135,13
1136,13
1137,13
1138,13
1139,13
1140,13
1141,13
1142,6
1143,13
1144,13
1145,2
1146,2
1147,13
1148,13
1149,13
1150,13
1151,13
1152,13
1153,13
1154,13
1155,13
1156,13
1157,13
1158,13
1159,13
1160,13
1161,13
1162,13
1163,13
1164,13
1165,13
1166,13
1167,13
1168,13
1169,13
1170,13
1171,13
1172,13
1173,13
1174,13
1175,13
1176,13
1177,13
1178,13
1179,13
1180,13
1181,13
1182,13
1183,13
1184,13
1185,13
1186,13
1187,13
1188,13
1189,13
1190,13
1191,13
1192,13
1193,13
1194,13
1195,13
1196,13
1197,13
1198,13
1199,13
1200,13
1201,13
1202,1
1203,1
1204,1
1205,1
1206,1
1207,7
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
