,0
0,1
1,11
2,8
3,5
4,15
5,23
6,11
7,5
8,16
9,11
10,12
11,19
12,1
13,21
14,23
15,11
16,4
17,5
18,22
19,20
20,11
21,19
22,4
23,1
24,19
25,5
26,21
27,21
28,23
29,11
30,21
31,6
32,17
33,11
34,11
35,0
36,11
37,21
38,11
39,19
40,14
41,11
42,19
43,12
44,16
45,2
46,3
47,18
48,11
49,14
50,11
51,10
52,23
53,10
54,0
55,19
56,23
57,23
58,16
59,11
60,1
61,19
62,5
63,22
64,11
65,11
66,4
67,11
68,11
69,19
70,11
71,19
72,7
73,23
74,21
75,14
76,0
77,23
78,10
79,17
80,19
81,23
82,11
83,2
84,24
85,19
86,21
87,23
88,13
89,2
90,16
91,3
92,11
93,23
94,5
95,16
96,19
97,23
98,23
99,11
100,22
101,19
102,5
103,19
104,2
105,11
106,23
107,24
108,17
109,1
110,23
111,15
112,0
113,2
114,11
115,23
116,23
117,5
118,11
119,23
120,5
121,21
122,1
123,1
124,1
125,19
126,21
127,24
128,11
129,23
130,0
131,11
132,1
133,11
134,23
135,14
136,14
137,5
138,6
139,3
140,19
141,11
142,21
143,23
144,11
145,2
146,19
147,1
148,11
149,3
150,0
151,5
152,24
153,11
154,19
155,0
156,24
157,11
158,11
159,7
160,12
161,23
162,7
163,23
164,21
165,11
166,19
167,16
168,11
169,7
170,3
171,7
172,10
173,12
174,1
175,1
176,19
177,19
178,11
179,12
180,1
181,7
182,14
183,21
184,1
185,11
186,11
187,7
188,14
189,11
190,19
191,1
192,5
193,23
194,2
195,11
196,16
197,19
198,11
199,19
200,23
201,14
202,11
203,19
204,14
205,15
206,2
207,19
208,21
209,21
210,18
211,7
212,11
213,2
214,11
215,5
216,1
217,11
218,23
219,2
220,1
221,24
222,20
223,11
224,19
225,3
226,11
227,21
228,11
229,4
230,23
231,11
232,7
233,11
234,11
235,23
236,22
237,23
238,23
239,11
240,23
241,11
242,14
243,21
244,0
245,5
246,14
247,23
248,1
249,11
250,21
251,2
252,19
253,9
254,19
255,23
256,15
257,19
258,23
259,1
260,16
261,9
262,11
263,21
264,23
265,19
266,11
267,19
268,11
269,14
270,19
271,12
272,14
273,9
274,19
275,7
276,7
277,20
278,23
279,12
280,23
281,2
282,3
283,19
284,2
285,10
286,12
287,21
288,2
289,5
290,11
291,22
292,11
293,19
294,12
295,24
296,11
297,11
298,11
299,21
300,0
301,1
302,23
303,1
304,23
305,19
306,11
307,19
308,20
309,21
310,11
311,18
312,11
313,11
314,19
315,12
316,24
317,19
318,5
319,21
320,21
321,9
322,7
323,10
324,19
325,11
326,23
327,21
328,11
329,11
330,15
331,19
332,16
333,21
334,2
335,0
336,4
337,19
338,21
339,13
340,21
341,6
342,1
343,2
344,21
345,7
346,23
347,24
348,23
349,19
350,23
351,19
352,11
353,24
354,11
355,2
356,1
357,12
358,19
359,3
360,11
361,16
362,0
363,21
364,19
365,24
366,19
367,8
368,2
369,19
370,5
371,1
372,23
373,15
374,11
375,14
376,7
377,11
378,5
379,0
380,1
381,0
382,11
383,14
384,3
385,23
386,24
387,0
388,19
389,4
390,21
391,5
392,19
393,2
394,0
395,11
396,17
397,23
398,15
399,11
400,23
401,2
402,19
403,2
404,12
405,21
406,11
407,1
408,11
409,3
410,14
411,11
412,11
413,23
414,11
415,0
416,19
417,23
418,12
419,24
420,11
421,4
422,17
423,21
424,11
425,1
426,21
427,21
428,16
429,11
430,11
431,1
432,23
433,11
434,15
435,11
436,17
437,11
438,11
439,21
440,11
441,15
442,12
443,12
444,11
445,21
446,11
447,11
448,19
449,19
450,23
451,7
452,11
453,11
454,12
455,23
456,19
457,21
458,19
459,21
460,7
461,21
462,21
463,5
464,15
465,19
466,2
467,11
468,24
469,19
470,2
471,18
472,3
473,6
474,11
475,19
476,11
477,0
478,11
479,11
480,11
481,11
482,11
483,20
484,14
485,12
486,14
487,19
488,11
489,11
490,1
491,11
492,19
493,23
494,15
495,20
496,0
497,21
498,11
499,6
500,11
501,19
502,21
503,1
504,21
505,11
506,5
507,24
508,0
509,24
510,24
511,16
512,18
513,18
514,11
515,11
516,3
517,5
518,5
519,3
520,11
521,19
522,0
523,11
524,11
525,21
526,0
527,19
528,19
529,16
530,2
531,19
532,11
533,24
534,1
535,4
536,1
537,2
538,16
539,21
540,11
541,19
542,11
543,11
544,14
545,2
546,1
547,23
548,19
549,2
550,5
551,11
552,19
553,23
554,19
555,23
556,19
557,23
558,9
559,19
560,14
561,23
562,19
563,21
564,19
565,18
566,11
567,19
568,19
569,3
570,19
571,11
572,19
573,12
574,19
575,7
576,6
577,18
578,1
579,11
580,18
581,3
582,23
583,2
584,21
585,10
586,19
587,23
588,23
589,11
590,6
591,17
592,24
593,21
594,11
595,19
596,11
597,21
598,4
599,11
600,23
601,11
602,11
603,4
604,11
605,3
606,11
607,6
608,11
609,21
610,11
611,14
612,7
613,14
614,11
615,15
616,19
617,2
618,20
619,21
620,11
621,7
622,0
623,11
624,11
625,1
626,11
627,11
628,7
629,18
630,2
631,1
632,16
633,3
634,12
635,5
636,11
637,6
