,0
0,6
1,7
2,8
3,7
4,7
5,7
6,7
7,7
8,7
9,0
10,1
11,10
12,6
13,11
14,10
15,10
16,11
17,8
18,10
19,10
20,2
21,8
22,10
23,8
24,10
25,5
26,6
27,8
28,6
29,0
30,0
31,10
32,11
33,5
34,10
35,10
36,5
37,10
38,10
39,8
40,7
41,7
42,7
43,7
44,7
45,7
46,7
47,7
48,7
49,7
50,8
51,9
52,1
53,9
54,1
55,1
56,8
57,1
58,6
59,2
60,0
61,0
62,11
63,11
64,0
65,3
66,11
67,9
68,11
69,9
70,3
71,11
72,11
73,5
74,11
75,11
76,11
77,11
78,5
79,10
80,3
81,3
82,2
83,3
84,3
85,11
86,11
87,11
88,3
89,11
90,3
91,1
92,9
93,1
94,1
95,1
96,1
97,1
98,1
99,7
100,1
101,0
102,1
103,1
104,1
105,1
106,8
107,1
108,1
109,0
110,8
111,3
112,2
113,2
114,3
115,1
116,2
117,1
118,2
119,2
120,10
121,8
122,7
123,7
124,0
125,7
126,8
127,7
128,7
129,0
130,0
131,9
132,8
133,8
134,8
135,10
136,9
137,8
138,8
139,8
140,8
141,9
142,9
143,8
144,8
145,4
146,8
147,8
148,6
149,8
150,4
151,11
152,8
153,11
154,6
155,9
156,8
157,8
158,8
159,10
160,8
161,7
162,7
163,7
164,7
165,7
166,7
167,7
168,7
169,7
170,7
171,8
172,8
173,8
174,8
175,8
176,8
177,8
178,8
179,8
180,8
181,0
182,11
183,11
184,9
185,9
186,9
187,9
188,1
189,1
190,9
191,8
192,10
193,8
194,5
195,8
196,10
197,8
198,8
199,8
200,10
201,8
202,8
203,11
204,11
205,11
206,10
207,11
208,5
209,5
210,8
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,8
219,1
220,8
221,1
222,10
223,1
224,1
225,9
226,9
227,1
228,1
229,1
230,1
231,8
232,2
233,0
234,7
235,2
236,5
237,6
238,2
239,6
240,6
241,7
242,1
243,8
244,7
245,7
246,7
247,7
248,7
249,0
250,9
251,8
252,6
253,8
254,5
255,6
256,8
257,6
258,6
259,10
260,10
261,8
262,6
263,5
264,11
265,6
266,8
267,5
268,5
269,5
270,6
271,8
272,5
273,5
274,10
275,8
276,8
277,10
278,6
279,5
280,8
281,7
282,7
283,7
284,7
285,7
286,7
287,7
288,7
289,7
290,7
291,7
292,8
293,8
294,8
295,8
296,1
297,8
298,1
299,8
300,8
301,8
302,0
303,9
304,11
305,11
306,11
307,9
308,11
309,7
310,11
311,11
312,4
313,6
314,6
315,5
316,5
317,5
318,5
319,5
320,6
321,6
322,4
323,4
324,3
325,3
326,2
327,3
328,3
329,11
330,4
331,3
332,1
333,1
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
342,9
343,9
344,11
345,3
346,0
347,0
348,11
349,0
350,0
351,8
352,3
353,11
354,11
355,10
356,3
357,3
358,5
359,11
360,10
361,3
